ID,LON,LAT,DEPTH,YEAR
29629,96.269,30.039,23,1971
29630,96.269,29.568,16,1973
29631,96.27,30.074,42,1971
29632,96.27,38.136,29,1975
29633,96.27,29.426,21,1983
29634,96.27,38.144,14,1975
29635,96.271,38.095,30,1975
29636,96.273,38.177,24,1975
29637,96.275,38.129,27,1975
29638,96.276,38.624,27,1975
29639,96.279,29.101,34,1983
29640,96.279,29.585,21,1973
29641,96.28,29.111,45,1983
29642,96.281,29.471,125,1973
29643,96.281,29.573,50,1973
29644,96.283,29.889,71,1971
29645,96.284,29.873,55,1971
29646,96.284,29.101,12,1983
29647,96.285,29.58,12,1973
29648,96.285,29.208,20,1983
29649,96.285,38.136,53,1975
29650,96.286,29.212,21,1983
29651,96.286,38.177,100,1975
29652,96.287,29.051,20,1983
29653,96.288,29.217,33,1983
29654,96.29,29.042,17,1983
29655,96.29,38.646,12,1975
29656,96.292,29.211,16,1983
29657,96.293,29.879,9,1971
29658,96.293,29.802,54,1971
29659,96.293,29.748,38,1971
29660,96.293,30.052,36,1971
29661,96.294,29.712,45,1971
29662,96.294,29.142,20,1983
29663,96.294,39.545,12,1973
29664,96.295,29.791,32,1971
29665,96.295,29.423,60,1983
29666,96.295,29.411,66,1983
29667,96.296,29.15,31,1983
29668,96.296,29.394,30,1983
29669,96.297,29.886,38,1971
29670,96.297,29.192,12,1983
29671,96.297,29.378,17,1983
29672,96.298,29.751,17,1971
29673,96.299,29.382,12,1983
29674,96.299,29.718,17,1971
29675,96.3,29.91,77,1971
29676,96.301,29.195,28,1983
29677,96.301,29.895,20,1971
29678,96.301,29.111,85,1983
29679,96.301,39.561,10,1973
29680,96.302,29.182,20,1983
29681,96.302,38.177,22,1975
29682,96.302,38.149,36,1975
29683,96.303,38.187,34,1975
29684,96.303,29.147,38,1983
29685,96.304,29.824,51,1971
29686,96.305,29.179,9,1983
29687,96.305,29.806,56,1971
29688,96.307,38.139,18,1975
29689,96.307,38.081,18,1975
29690,96.307,38.081,15,1975
29691,96.307,39.561,18,1973
29692,96.307,39.548,46,1973
29693,96.307,29.745,55,1971
29694,96.307,29.714,17,1971
29695,96.307,29.147,82,1983
29696,96.309,29.046,23,1983
29697,96.309,29.923,12,1971
29698,96.309,29.896,23,1971
29699,96.309,29.392,76,1983
29700,96.311,29.304,17,1983
29701,96.312,29.789,49,1971
29702,96.312,38.141,24,1975
29703,96.313,29.692,17,1971
29704,96.313,29.779,46,1971
29705,96.313,38.226,50,1975
29706,96.314,29.673,23,1971
